번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자
1735,설탕 아이,"올가 그로모바 지음, 강완구 옮김",써네스트,2020,9.79119E+12,,,,,1,0,2021-02-09
1736,와인잔에 담긴 인문학,황헌 지음,시공사,2020,9.79117E+12,,,,,1,1,2021-02-09
1737,마음챙김의 시,류시화 엮음,수오서재,2020,9.79119E+12,,0,,808.1,1,1,2021-02-09
1738,마음챙김의 시,류시화 엮음,수오서재,2020,9.79119E+12,,0,,808.1,1,1,2021-02-09
1739,마음챙김의 시,류시화 엮음,수오서재,2020,9.79119E+12,,0,,808.1,1,2,2021-02-09
1740,내 친구가 나쁜 친구란 걸 알게 될 때,"아네테 미어스바 지음, 이상희 옮김",리듬문고,2020,9.78897E+12,,,,,1,0,2021-02-09
1741,고독한 영혼의 방랑자,"칼릴 지브란 지음, 이상영 옮김",문지사,2020,9.78898E+12,,,,,1,0,2021-02-09
1742,우리말 사용설명서,이미숙 지음,이비컴,2020,9.78896E+12,,,,,1,1,2021-02-09
1743,New 일본어 상용한자 2136 한권으로 끝내기,한선희.이이호시 카즈야 지음,다락원,2020,9.78893E+12,,,,,1,0,2021-02-09
1744,후회 없이 그림 여행,엄미정 지음,모요사,2020,9.789E+12,,,,,1,1,2021-02-09
1745,크메르 문자 기행,노성일 지음,소장각,2020,9.7912E+12,,,,,1,0,2021-02-09
1746,청소년을 위한 친절한 서양 미술사,"이다 프렌티스 위트콤 지음, 박일귀 옮김",문예춘추사,2020,9.78898E+12,,,,,1,1,2021-02-09
1747,"어쩌다, 크루즈",젠젠 지음,춘자,2020,9.7912E+12,,,,,1,0,2021-02-09
1748,섬문화 답사기 : 통영편,김준 지음,보누스,2020,9.78896E+12,,,,,1,0,2021-02-09
1749,나의 캠핑 아지트,"서승범 지음, 렐리시 그림",중앙books(중앙북스),2020,9.78893E+12,,,,,1,0,2021-02-09
1750,나의 캠핑 물건,"강성구 지음, 렐리시 그림",중앙books(중앙북스),2020,9.78893E+12,,,,,1,0,2021-02-09
1751,나의 캠핑 놀이,"문나래 지음, 렐리시 그림",중앙books(중앙북스),2020,9.78893E+12,,,,,1,0,2021-02-09
1752,1일 1미술 1교양 2 : 사실주의~20세기 미술,서정욱 지음,큐리어스(Qrious),2020,9.79116E+12,,,,,1,1,2021-02-09
1753,자동차 버튼 기능 교과서,이진호.문다빈 지음,보누스,2021,9.78896E+12,,,,,1,1,2021-02-09
1754,입말음식 제주 우영팟,하미현 지음,spokenbooks(스포큰북스),2020,9.7912E+12,,,,,1,1,2021-02-09
1755,비건 치즈,"mariko 지음, 임지인 옮김",보누스,2020,9.78896E+12,,,,,1,0,2021-02-09
1756,나의 캠핑 요리,장진영 지음,중앙books(중앙북스),2020,9.78893E+12,,,,,1,0,2021-02-09
1757,고양이 집사 사전,"데이비드 브루너 외 지음, 폴 키플 외 그림, 박슬라 옮김",보누스,2020,9.78896E+12,,,,,1,0,2021-02-09
1758,고롱고롱 고양이 자수,전지선 지음,팜파스,2020,9.79117E+12,,,,,1,0,2021-02-09
1759,강아지 육아 사전,"데이비드 브루너.샘 스톨 지음, 폴 키플.주드 버펌 그림, 문은실 옮김",보누스,2020,9.78896E+12,,,,,1,1,2021-02-09
1760,우리 뇌를 컴퓨터에 업로드할 수 있을까?,"임창환 지음, 최경식 그림",나무를심는사람들,2020,9.79119E+12,,,,,1,0,2021-02-09
1761,세계를 뒤집어버린 전염병과 바이러스,"이와타 겐타로 지음, 이시카와 마사유키 그림, 김소영 옮김",리듬문고,2020,9.78897E+12,,,,,1,1,2021-02-09
1762,매스매틱스 1,이상엽 지음,길벗,2020,9.79117E+12,,,,,1,0,2021-02-09
1763,과학 vs 과학,박재용 지음,개마고원,2020,9.78896E+12,,,,,1,1,2021-02-09
1764,피부과학의 전문가 피부과의사,김지영 지음,토크쇼,2020,9.79119E+12,,,,,1,1,2021-02-09
1765,정의의 편에서 권리를 대변하는 변리사,유원상 지음,토크쇼,2021,9.79119E+12,,,,,1,0,2021-02-09
1766,전술의 본질,"기모토 히로아키 지음, 강태욱 옮김",보누스,2020,9.78896E+12,,,,,1,1,2021-02-09
1767,"인공지능, 무엇이 문제일까?",김상현 지음,동아엠앤비,2020,9.79116E+12,,,,,1,1,2021-02-09
1768,"세상에 대하여 우리가 더 잘 알아야 할 교양 : 자연 서식지와 자연 개발, 무엇이 우선일까?","필립 스틸 지음, 윤영 옮김",내인생의책,2020,9.79116E+12,,,,,1,1,2021-02-09
1769,공포의 문화,"배리 글래스너 지음, 윤영삼 옮김",라이스메이커,2020,9.79119E+12,,,,,1,1,2021-02-09
1770,YouTube 마케팅 한 권으로 끝내기,김보경.황세현.이채연 지음,아이생각(디지털북스),2020,9.78896E+12,,,,,1,1,2021-02-09
1771,"10대에 작가가 되고 싶은 나, 어떻게 할까?",김은재 지음,오유아이,2020,9.79116E+12,,,,,1,0,2021-02-09
1772,창세기와 만나다,"로널드 헨델 지음, 박영희 옮김",비아,2020,9.7912E+12,,,,,1,1,2021-02-09
1773,정신과 의사가 들려주는 초기불교 32강,전현수 지음,불광출판사,2020,9.78897E+12,,,,,1,2,2021-02-09
1774,인도 네팔 순례기,각전 지음,민족사,2020,9.79119E+12,,,,,1,1,2021-02-09
1775,세계 이슬람을 읽다,이성수 외 지음,경진출판,2020,9.78896E+12,,,,,1,1,2021-02-09
1776,성직자의 의무,"암브로시우스 지음, 최원오 옮김",아카넷,2020,9.78896E+12,,,,,1,1,2021-02-09
1777,도표로 읽는 불교 교리,"법상 지음, 용정운 그림",민족사,2020,9.79119E+12,,,,,1,2,2021-02-09
1778,당신을 만날 수 있을까,이기행 지음,한국학술정보,2020,9.79117E+12,,,,,1,0,2021-02-09
1779,나는 여자도 아니고 남자도 아니다 모든 것이다,임순희 지음,불광출판사,2020,9.78897E+12,,,,,1,1,2021-02-09
1780,나는 씨앗입니다,김성태 지음,책밥상,2020,9.7912E+12,,,,,1,1,2021-02-09
1781,나는 괜찮은 사람입니다,"법륜 지음, 드로잉메리 그림",정토출판,2020,9.79119E+12,,,,,1,1,2021-02-09
1782,기독교 교파 한눈에 보기,전희준 지음,이레서원,2020,9.78897E+12,,,,,1,2,2021-02-09
1783,그리스 신화여행,허경희 지음,인문산책,2020,9.789E+12,,,,,1,1,2021-02-09
1784,그리스 로마 신화 인물사전 4,박규호 외 지음,한국인문고전연구소,2020,9.789E+12,,,,,1,0,2021-02-09
1785,그리스 로마 신화 인물사전 3,박규호 외 지음,한국인문고전연구소,2020,9.789E+12,,,,,1,0,2021-02-09
1786,과학자의 종교노트 : 기독교 편,곽영직 지음,MID(엠아이디미디어),2020,9.79119E+12,,,,,1,0,2021-02-09
1787,공의회 역사를 걷다,최종원 지음,비아토르,2020,9.79119E+12,,,,,1,1,2021-02-09
1788,노땡큐 : 며느라기 코멘터리,수신지 글.그림,귤프레스,2018,9.7912E+12,,,,,1,0,2021-02-09
1789,숲속 별별 상담소(움아1),"신전향 지음, 영민 그림",파란자전거,2020,9.79119E+12,,,,,1,0,2021-02-09
1790,세상에서 제일 큰 우산(움아1),"에이미 준 베이츠 지음, 주니퍼 베이츠 그림, 최순희 옮김",열린어린이,2020,9.79116E+12,,,,,1,0,2021-02-09
1791,아니카와 겁을 먹고 자라는 돼지(움아1),"루이제 미르디타 지음, 윤혜정 옮김",우리학교,2020,9.79119E+12,,,,,1,0,2021-02-09
1792,최고의 친구?(움아1),"김난지 지음, 최나미 그림",봄개울,2020,9.79119E+12,,,,,1,0,2021-02-09
1793,고양이와 수다,오영은 지음,위즈덤하우스,2020,9.79119E+12,,,,,1,0,2021-02-09
1794,처음 만나는 신비한 나의 몸(움아1),"알레한드로 알가라 지음, 마르타 파브레가 그림, 이정훈 옮김",북뱅크,2020,9.78897E+12,,,,,1,0,2021-02-09
1795,그레타 툰베리가 외쳐요(움아1),"자넷 윈터 지음, 정철우 옮김",꿈꾸는섬,2020,9.7912E+12,,,,,1,1,2021-02-09
1796,월드 아틀라스 와인,휴 존슨.잰시스 로빈슨 지음,그린쿡,2020,9.78897E+12,,,,,1,1,2021-02-09
1797,날씨를 전해 드리겠습니다(움아1),"이규희 외 지음, 손호경 외 감수",스푼북,2020,9.79117E+12,,,,,1,0,2021-02-09
1798,학교가 즐거울 수밖에 없는 12가지 이유(움아1),노은주 지음,단비어린이,2020,9.78896E+12,,,,,1,1,2021-02-09
1799,"바쁘다, 바빠! 소방관 24시(움아1)","엠마뉴엘 케시르-르프티 지음, 프랑수아 다니엘 외 그림, 김현희 옮김",,2020,9.79116E+12,,,,,1,1,2021-02-09
1800,가정 폭력 안전(움아1),"노경실 지음, 안성하 그림",알라딘북스,2020,9.78898E+12,,,,,1,0,2021-02-09
1801,아동.청소년을 위한 근거기반 심리치료,"John R. Weisz.Alan E. Kazdin 지음, 오경자 외 옮김",시그마프레스,2019,9.79116E+12,,,,186.5,1,0,2021-02-09
1802,아동.청소년 외상 치료의 새로운 전략,"Margaret E. Blaustein 외 지음, 김도연 외 옮김",학지사,2019,9.789E+12,,,,,1,0,2021-02-09
1803,건강하게 나이 든다는 것 :무엇이 우리의 노년을 결정하는가 ,마르타 자라스카 지음 ;김영선 옮김,어크로스,2021,9.79119E+12,,0,,511.1687,1,2,2021-02-09
1804,건강하게 나이 든다는 것 :무엇이 우리의 노년을 결정하는가 ,마르타 자라스카 지음 ;김영선 옮김,어크로스,2021,9.79119E+12,,0,,511.1687,1,2,2021-02-09
1805,건강하게 나이 든다는 것 :무엇이 우리의 노년을 결정하는가 ,마르타 자라스카 지음 ;김영선 옮김,어크로스,2021,9.79119E+12,,0,,511.1687,1,2,2021-02-09
1806,가장 쉬운 독학 베트남어 현지회화,김효정 지음,동양북스(동양문고),2021,9.79116E+12,,,,,1,0,2021-02-09
1807,The 바른 라오스어 첫걸음,마니팁 옹파잔 지음,ECKBOOKS(이씨케이북스),2020,9.79119E+12,,,,,1,0,2021-02-09
1808,언어평등 터키어 첫걸음,장주영 지음,언어평등,2020,9.7912E+12,,,,,1,0,2021-02-09
1809,동사 중심 네이티브 영어표현력 사전,이창수 지음,다락원,2020,9.78893E+12,,,,,1,1,2021-02-09
1810,동화로 배우는 레벨업 스페인어,"신예슬 지음, Beatriz Carnicero Munilla 감수",시원스쿨닷컴,2021,9.79116E+12,,,,,1,0,2021-02-09
1811,마르하반! 기초 아랍어,한신실 지음,시원스쿨닷컴,2021,9.79116E+12,,,,,1,0,2021-02-09
1812,구슬쌤의 예의 바른 영어 표현,구슬 지음,사람in,2021,9.78896E+12,,,,,1,1,2021-02-09
1813,아랍어 단어357,김재희.이지혜 지음,앰버프레스,2020,9.789E+12,,,,,1,0,2021-02-09
1814,아름다운 순우리말 공부,백문식 지음,그레출판사,2020,9.7912E+12,,,,,1,0,2021-02-09
1815,번역 문장 만들기,김보원 지음,에피스테메(한국방송통신대학교출판부),2020,9.78892E+12,,,,,1,0,2021-02-09
1816,한자의 이해,최재준.박진수.이지원 지음,역락,2020,9.79116E+12,,,,,1,1,2021-02-09
1817,스피킹 매트릭스 : 30초 일본어 말하기,함채원 지음,길벗이지톡,2020,9.79117E+12,,,,,1,1,2021-02-09
1818,말의 주인이 되는 시간,한성우 지음,창비교육,2020,9.79117E+12,,,,,1,0,2021-02-09
1819,GO! 독학 스페인어 단어장,"이소라 지음, Raimon Blancafort Lopez 감수",시원스쿨닷컴,2020,9.79116E+12,,,,,1,0,2021-02-09
1820,대화의 물꼬를 트는 스몰톡 영어회화,구슬 지음,파고다,2020,9.78896E+12,,,,,1,1,2021-02-09
1821,영어회화 100일의 기적 2,문성현 지음,넥서스,2020,9.79119E+12,,,,,1,1,2021-02-09
1822,이명학 교수의 어른이 되어 처음 만나는 한자,이명학 지음,김영사,2020,9.78893E+12,,,,,1,0,2021-02-09
1823,진짜 프랑스는 시골에 있다,"문정훈 지음, 장준우 사진",상상출판,2021,9.79119E+12,,,,,1,0,2021-02-09
1824,은유로 보는 한국 사회,나익주 지음,한뼘책방,2020,9.79119E+12,,,,,1,0,2021-02-09
1825,야나두 나의 즐거운 영어생활,원예나 지음,라곰,2020,9.79119E+12,,,,,1,0,2021-02-09
1826,작심3일 10번으로 중국어 끝내기 : 기초 회화,배정현.최지은 지음,시사중국어사(시사에듀케이션),2021,9.79116E+12,,,,,1,0,2021-02-09
1827,작심3일 10번으로 베트남어 끝내기 : 기초 회화,김효정 지음,랭기지플러스(Language Plus),2021,9.78896E+12,,,,,1,0,2021-02-09
1828,노인과 바다 老人?海,"김선경 엮음, 어니스트 헤밍웨이 원작",멀리깊이,2020,9.7912E+12,,,,,1,0,2021-02-09
1829,노인과 바다 The Old Man and the Sea,"어니스트 헤밍웨이 원작, 선진호 엮음",멀리깊이,2020,9.7912E+12,,,,,1,0,2021-02-09
1830,빈센트 반 고흐(움아1),"루시 브라운리지 지음, 에디트 카롱 그림, 최혜진 옮김",책읽는곰,2020,9.79116E+12,,,,,1,0,2021-02-09
1831,프리다 칼로(움아1),"루시 브라운리지 지음, 산드라 디크만 그림, 최혜진 옮김",책읽는곰,2020,9.79116E+12,,,,,1,0,2021-02-09
1832,클로드 모네(움아1),"루시 브라운리지 지음, 카롤린 본 뮐러 그림, 최혜진 옮김",책읽는곰,2020,9.79116E+12,,,,,1,0,2021-02-09
1833,조지아 오키프(움아1),"루시 브라운리지 지음, 알리스 비첼 그림, 최혜진 옮김",책읽는곰,2020,9.79116E+12,,,,,1,0,2021-02-09
1834,북한에도 디자인이 있을까 : 북한산업미술 70년 (1945-1999),최희선 지음,담디,2020,9.78897E+12,,,,,1,0,2021-02-09
1835,북한에도 디자인이 있을까 : 북한산업미술 70년 (2000-2018),최희선 지음,담디,2020,9.78897E+12,,,,,1,0,2021-02-09
1836,권력의 미학,"캐롤 던컨 지음, 이혜원.황귀영 옮김",경당,2020,9.78899E+12,,,,,1,1,2021-02-09
1837,그림에도 궁합이 있다,심형철 지음,민규,2020,9.7912E+12,,,,,1,1,2021-02-09
1838,뮤지엄 오브 로스트 아트,"노아 차니 지음, 이연식 옮김",재승출판,2020,9.79119E+12,,,,,1,0,2021-02-09
1839,슈만 평전,이성일 지음,풍월당,2020,9.79119E+12,,,,,1,0,2021-02-09
1840,방구석 미술관 :가볍게 시작해 볼수록 빠져드는 한국 현대미술,조원재 지음,블랙피쉬,2021,9.78897E+12,,0,2,650.4,1,2,2021-02-09
1841,방구석 미술관 :가볍게 시작해 볼수록 빠져드는 한국 현대미술,조원재 지음,블랙피쉬,2021,9.78897E+12,,0,2,650.4,1,2,2021-02-09
1842,사피엔스 : 그래픽 히스토리 Vol.1,"다니엘 카사나브 그림, 김명주 옮김, 유발 하라리 원작, 다비드 반데르묄렝 각색",김영사,2020,9.78893E+12,,,,,1,0,2021-02-09
1843,네트워크 세계사,민유기 외 지음,자유의길,2020,9.79119E+12,,,,,1,0,2021-02-09
1844,북한 민중사,안문석 지음,일조각,2020,9.78893E+12,,,,,1,0,2021-02-09
1845,방구석 미술관 2 : 한국 (움도1),조원재 지음,블랙피쉬,2020,9.78897E+12,,,,,1,0,2021-02-09
1846,나만의 사적인 미술관,김내리 지음,카시오페아,2020,9.79119E+12,,,,,1,0,2021-02-09
1847,비즈니스 엘리트를 위한 서양미술사,"기무라 다이지 지음, 황소연 옮김",소소의책,2020,9.79119E+12,,,,,1,0,2021-02-09
1848,"소리, 세상을 담다",이호용 지음,바른북스,2020,9.79117E+12,,,,,1,0,2021-02-09
1849,예술가의 손끝에서 과학자의 손길로,김은진 지음,생각의힘,2020,9.79119E+12,,,,,1,0,2021-02-09
1850,온 컬러,"데이비드 스콧 카스탄.스티븐 파딩 지음, 홍한별 옮김",갈마바람,2020,9.79119E+12,,,,,1,1,2021-02-09
1851,노래가 필요한 날,김창기 지음,김영사,2020,9.78893E+12,,,,,1,0,2021-02-09
1852,피아노 이야기,"러셀 셔먼 지음, 김용주 옮김",은행나무,2020,9.79119E+12,,,,,1,1,2021-02-09
1853,두 개의 나,"베로니크 모르테뉴 지음, 이현희 옮김",을유문화사,2020,9.78893E+12,,,,,1,0,2021-02-09
1854,불타는 유토피아,안진국 지음,갈무리,2020,9.78896E+12,,,,,1,1,2021-02-09
1855,코코 샤넬,"론다 개어릭 지음, 성소희 옮김",을유문화사,2020,9.78893E+12,,,,,1,0,2021-02-09
1856,베토벤의 생애,"로맹 롤랑 지음, 임희근 옮김",포노(PHONO),2020,9.79119E+12,,,,,1,0,2021-02-09
1857,베토벤,"리하르트 바그너 지음, 홍은정 옮김",포노(PHONO),2020,9.79119E+12,,,,,1,1,2021-02-09
1858,"감정, 이미지, 수사로 읽는 클래식",윤희연 지음,마티,2020,9.79119E+12,,,,,1,0,2021-02-09
1859,베토벤 현악 사중주,나성인 지음,풍월당,2020,9.79119E+12,,,,,1,0,2021-02-09
1860,아기 거북이 클로버(움아1),조아름 지음,빨간콩,2020,9.7912E+12,,,,,1,0,2021-02-09
1861,플라스틱 수프,"미힐 로스캄 아빙 지음, 김연옥 옮김",양철북,2020,9.78896E+12,,,,,1,0,2021-02-09
1862,거꾸로 뜨는 톱다운 아이옷,한미란 지음,그린홈(Green Home),2020,9.78897E+12,,,,,1,0,2021-02-09
1863,베르? 전투,"앨리스터 혼 지음, 조행복 옮김",교양인,2020,9.79119E+12,,,,,1,0,2021-02-09
1864,그림 속에 숨겨진 조선 역사,홍순대 지음,인문서원,2020,9.79119E+12,,,,,1,0,2021-02-09
1865,4월혁명의 주체들,"오제연 지음, 민주화운동기념사업회 한국민주주의연구소 엮음",역사비평사,2020,9.78898E+12,,,,,1,0,2021-02-09
1866,프랑스 왕실의 근친혼 이야기,김동섭 지음,푸른역사,2020,9.79116E+12,,,,,1,0,2021-02-09
1867,중국공산당의 스파이 전쟁,홍윤표 지음,렛츠북,2020,9.79116E+12,,,,,1,0,2021-02-09
1868,알프 뤼트케의 일상사 연구와 '아집',"알프 뤼트케 지음, 이유재 엮음, 송충기 옮김",역사비평사,2020,9.78898E+12,,,,,1,0,2021-02-09
1869,동아시아를 발견하다,"쑹녠선 지음, 김승욱 옮김",역사비평사,2020,9.78898E+12,,,,,1,0,2021-02-09
1870,조선 막사발에서 신라 금관까지,손정미 지음,역사인,2020,9.79119E+12,,,,,1,0,2021-02-09
1871,개경에서 한양까지 2,이승한 지음,푸른역사,2020,9.79116E+12,,,,,1,0,2021-02-09
1872,개경에서 한양까지 1,이승한 지음,푸른역사,2020,9.79116E+12,,,,,1,0,2021-02-09
1873,철의 폭풍,"오키나와타임스 엮음, 김란경 외 옮김, 정선태 감수.해제",산처럼,2020,9.78899E+12,,,,,1,0,2021-02-09
1874,세계의 전쟁 유적지를 찾아서 1 : 서유럽·북유럽,신종태 지음,청미디어,2020,9.79119E+12,,,,,1,0,2021-02-09
1875,세계의 전쟁 유적지를 찾아서 2 : 동유럽·남유럽·북아프리카,신종태 지음,청미디어,2020,9.79119E+12,,,,,1,0,2021-02-09
1876,세계의 전쟁 유적지를 찾아서 3 : 중동·태평양·대양주·아시아,신종태 지음,청미디어,2020,9.79119E+12,,,,,1,0,2021-02-09
1877,명나라의 임진전쟁 1,"송응창 지음, 구범진 외 옮김",사회평론아카데미,2020,9.79119E+12,,,,,1,0,2021-02-09
1878,명나라의 임진전쟁 2,"송응창 지음, 구범진 옮김",사회평론아카데미,2020,9.79119E+12,,,,,1,0,2021-02-09
1879,7개 코드로 읽는 유럽 도시,윤혜준 지음,아날로그(글담),2021,9.79119E+12,,,,,1,0,2021-02-09
1880,"국보, 역사의 명장면을 담다",배한철 지음,매경출판,2020,9.79116E+12,,,,,1,0,2021-02-09
1881,쓰기 편한 심플 수납법,"주부의벗사 편집부 엮음, 김수정 옮김",즐거운상상,2021,9.79116E+12,,,,,1,1,2021-02-09
1882,아버지의 레시피,나카가와 히데코 지음,이봄,2020,9.79119E+12,,,,,1,1,2021-02-09
1883,건축의 발명,김예상 지음,Mid(엠아이디),2020,9.79119E+12,,,,,1,1,2021-02-09
1884,어떻게 말해줘야 할까 :오은영의 현실밀착 육아회화 ,지은이: 오은영 ;그린이: 차상미,김영사,2021,9.78893E+12,,1,,598.1,1,2,2021-02-09
1885,어떻게 말해줘야 할까 :오은영의 현실밀착 육아회화 ,지은이: 오은영 ;그린이: 차상미,김영사,2021,9.78893E+12,,1,,598.1,1,2,2021-02-09
1886,어떻게 말해줘야 할까 :오은영의 현실밀착 육아회화 ,지은이: 오은영 ;그린이: 차상미,김영사,2021,9.78893E+12,,1,,598.1,1,2,2021-02-09
1887,어떻게 말해줘야 할까(움도1),"오은영 지음, 차상미 그림",김영사,2020,9.78893E+12,,,,,1,1,2021-02-09
1888,서울 해법,김성홍 지음,현암사,2020,9.78893E+12,,,,,1,1,2021-02-09
1889,체르노빌 생존 지침서,"케이트 브라운 지음, 우동현 옮김",푸른역사,2020,9.79116E+12,,,,,1,0,2021-02-09
1890,이것이 우리의 마지막 팬데믹이 되려면,"조너선 퀵 지음, 김한영 옮김",동녘사이언스,2020,9.78899E+12,,,,,1,0,2021-02-09
1891,푸도폴리,"위노나 하우터 지음, 박준식.이창우 옮김",빨간소금,2020,9.7912E+12,,,,,1,0,2021-02-09
1892,음식 철학,"캐롤린 코스마이어 지음, 권오상 옮김",헬스레터,2021,9.7912E+12,,,,,1,0,2021-02-09
1893,감염병과 사회,"프랭크 M. 스노든 지음, 이미경.홍수연 옮김",문학사상사,2020,9.78897E+12,,,,,1,1,2021-02-09
